Date,Department,Resource_ID,Cloud_Service,Resource_Type,Region,CPU_Usage_Percent,Memory_Usage_Percent,Storage_Usage_GB,Usage_Hours,Cost_USD
2025-09-27 00:00:00,Finance,RES00062,Storage,Object Storage,Asia Pacific,25.11,22.49,25.44,18.38,8.43
2025-09-27 00:00:00,Finance,RES01263,Compute,Virtual Machine,US West,42.18,42.61,102.66,10.51,42.8
2025-09-27 00:00:00,Finance,RES02103,Database,Database Server,US West,66.84,69.84,23.24,10.82,97.17
2025-09-27 00:00:00,Finance,RES03753,Storage,Block Storage,US West,66.59,70.84,412.02,9.59,23.23
2025-09-27 00:00:00,Finance,RES04094,Storage,Object Storage,Europe,64.78,70.82,573.55,15.04,31.85
2025-09-27 00:00:00,Finance,RES07463,Networking,Load Balancer,Asia Pacific,91.54,85.1,90.31,15.54,59.64
2025-09-27 00:00:00,HR,RES06739,Networking,Network Gateway,India,88.04,76.01,147.99,14.2,43.62
2025-09-27 00:00:00,HR,RES06940,Database,Database Server,US West,30.8,30.17,70.76,16.17,117.86
2025-09-27 00:00:00,HR,RES07270,Database,Data Warehouse,Europe,98,98,162.94,6.12,86.38
2025-09-27 00:00:00,IT,RES00761,Compute,Serverless,India,13.16,13.81,47.59,7.6,12.37
2025-09-27 00:00:00,IT,RES02294,Database,Data Warehouse,US West,68.35,92.7,49.81,17.01,171.49
2025-09-27 00:00:00,IT,RES06096,Database,Database Server,Europe,48.47,30.05,80.03,16.33,133.52
2025-09-27 00:00:00,IT,RES06123,Compute,Container,US West,57.4,50.64,290.58,21.66,62.38
2025-09-27 00:00:00,IT,RES07280,Storage,Block Storage,India,54.79,56.25,71.21,17.76,20.1
2025-09-27 00:00:00,IT,RES09253,Database,Database Server,Asia Pacific,50.87,55.95,231.17,13.93,113.56
2025-09-27 00:00:00,IT,RES09397,Networking,Network Gateway,US West,36.39,39.44,76.53,13.26,45.86
2025-09-27 00:00:00,IT,RES11191,Database,Data Warehouse,US East,38.59,42.32,99.26,6.21,63.37
2025-09-27 00:00:00,Marketing,RES04895,Database,Database Server,US East,51.77,55.2,152.8,19.5,143.86
2025-09-27 00:00:00,Operations,RES07047,Compute,Serverless,Asia Pacific,90.97,79.32,84.35,19.4,54.02
2025-09-27 00:00:00,Operations,RES10918,Storage,Object Storage,India,47.79,53.43,80.35,5.47,19.03
2025-09-27 00:00:00,Operations,RES11297,Compute,Virtual Machine,US West,81.82,77.37,24.8,20.29,89.05
2025-09-27 00:00:00,Sales,RES01463,Storage,Block Storage,US East,18.47,20.09,209.05,15.74,5.64
2025-09-27 00:00:00,Sales,RES03096,Database,Data Warehouse,US East,17.22,28.92,492,19.69,169.28
2025-09-27 00:00:00,Sales,RES04827,Compute,Serverless,India,45.77,48.1,47.6,10.76,34.41
2025-09-27 00:00:00,Sales,RES05110,Database,Data Warehouse,US East,66.59,56.63,189.79,11.47,108.73
2025-09-28 00:00:00,Finance,RES00063,Database,Database Server,US East,10.79,21.94,379.7,9.6,70.98
2025-09-28 00:00:00,Finance,RES04522,Compute,Virtual Machine,India,64.01,60.01,92.45,11.27,49.02
2025-09-28 00:00:00,Finance,RES05135,Compute,Container,Asia Pacific,40.84,52.53,134.16,21.56,55.31
2025-09-28 00:00:00,Finance,RES06022,Storage,Block Storage,Europe,77.19,67.59,75.07,21.05,31.72
2025-09-28 00:00:00,Finance,RES10102,Storage,Block Storage,Asia Pacific,51.36,39.93,100.01,9.14,16.96
2025-09-28 00:00:00,Finance,RES11667,Compute,Virtual Machine,Europe,87.37,72.25,96.15,18.29,80.57
2025-09-28 00:00:00,Finance,RES11787,Storage,Object Storage,India,61.43,77.17,274.74,7.13,22.16
2025-09-28 00:00:00,HR,RES00003,Storage,Block Storage,US East,48.66,66.13,375.32,23.53,20.67
2025-09-28 00:00:00,HR,RES04909,Database,Database Server,India,62.61,70.02,66.74,4.68,53.63
2025-09-28 00:00:00,HR,RES07016,Compute,Serverless,India,87.56,85.43,187.34,19.15,49.12
2025-09-28 00:00:00,HR,RES09008,Database,Database Server,India,54.54,39.23,42.49,16.55,99.74
2025-09-28 00:00:00,IT,RES02991,Networking,Network Gateway,India,14.84,36.65,180.21,9.24,26.29
2025-09-28 00:00:00,IT,RES03727,Networking,Load Balancer,Asia Pacific,43.5,35.41,392.18,20.28,53.29
2025-09-28 00:00:00,IT,RES05279,Database,Data Warehouse,Europe,76.78,80.02,255.33,19.46,202.6
2025-09-28 00:00:00,IT,RES05674,Compute,Virtual Machine,US East,71.38,75.24,51.03,21.8,81.82
2025-09-28 00:00:00,IT,RES05928,Compute,Virtual Machine,US West,77.5,82.03,49.24,5.95,43.12
2025-09-28 00:00:00,IT,RES07359,Compute,Serverless,Asia Pacific,18.41,26.58,19.5,22.37,38.62
2025-09-28 00:00:00,IT,RES07396,Compute,Container,India,82.37,69.41,191.43,22.62,68.54
2025-09-28 00:00:00,IT,RES07608,Compute,Virtual Machine,US East,68.92,71.38,186.4,7.63,39.18
2025-09-28 00:00:00,IT,RES09078,Compute,Container,India,65.91,66,207.97,18.72,52.22
2025-09-28 00:00:00,IT,RES10634,Storage,Block Storage,Europe,15.38,24.55,141.38,14,5.41
2025-09-28 00:00:00,Marketing,RES01282,Storage,Block Storage,Europe,65.27,68.58,385.45,12.34,29.47
2025-09-28 00:00:00,Marketing,RES01303,Networking,Network Gateway,Asia Pacific,15.62,34.92,147.42,8.18,26.8
2025-09-28 00:00:00,Marketing,RES03913,Networking,Network Gateway,Asia Pacific,18.8,27.74,41.29,16.13,54.89
2025-09-28 00:00:00,Marketing,RES06479,Storage,Block Storage,US West,67.65,71.12,122.3,8.69,30.63
2025-09-28 00:00:00,Marketing,RES10946,Compute,Virtual Machine,India,38.99,62.42,97.38,4.25,17.82
2025-09-28 00:00:00,Operations,RES07720,Database,Data Warehouse,India,82.24,92.42,109.1,8.97,92.18
2025-09-28 00:00:00,Operations,RES10866,Networking,Network Gateway,India,98,95.58,124.22,7.91,51.23
2025-09-28 00:00:00,Operations,RES11210,Database,Data Warehouse,India,14.75,23.51,280.05,12.29,91.46
2025-09-28 00:00:00,Sales,RES03240,Compute,Container,Asia Pacific,46.78,65.74,87.24,23.83,57.94
2025-09-28 00:00:00,Sales,RES05958,Database,Database Server,US East,43.88,71.46,130.72,14.7,118.2
2025-09-28 00:00:00,Sales,RES08278,Compute,Virtual Machine,India,19.09,33.85,281.04,23.23,62.6
2025-09-28 00:00:00,Sales,RES08674,Database,Data Warehouse,India,85.44,98,13.78,12.45,111.81
2025-09-29 00:00:00,Finance,RES01114,Compute,Container,US East,19.08,23.84,143.88,6.56,19.41
2025-09-29 00:00:00,Finance,RES07376,Networking,Network Gateway,Europe,70.6,65.14,124.37,22.68,80.53
2025-09-29 00:00:00,Finance,RES10107,Compute,Container,US East,36.49,39.21,216.9,21.52,52.87
2025-09-29 00:00:00,Finance,RES10370,Storage,Block Storage,US East,9.43,6.14,100.83,13.07,5
2025-09-29 00:00:00,HR,RES02895,Database,Data Warehouse,India,67.72,68.17,76.01,15.97,131.54
2025-09-29 00:00:00,HR,RES09408,Compute,Container,Asia Pacific,57.38,80.15,35.39,5.87,24.55
2025-09-29 00:00:00,HR,RES10614,Storage,Block Storage,US East,45.93,31.45,46.55,22.08,15.09
2025-09-29 00:00:00,IT,RES00327,Compute,Container,Europe,76.5,92.18,641.88,13.23,57.7
2025-09-29 00:00:00,IT,RES06420,Compute,Container,US East,98,91.72,119.13,18.29,71.22
2025-09-29 00:00:00,IT,RES08794,Compute,Serverless,Asia Pacific,50.17,44.42,80.4,7.84,22.58
2025-09-29 00:00:00,IT,RES09837,Database,Database Server,India,73.76,74.07,221.76,20.18,141.27
2025-09-29 00:00:00,IT,RES11350,Compute,Virtual Machine,US East,44.23,55.44,300.38,4.68,30.75
2025-09-29 00:00:00,Marketing,RES02258,Compute,Virtual Machine,US East,47.5,50,140.68,14.71,51.82
2025-09-29 00:00:00,Marketing,RES03041,Storage,Block Storage,India,8.58,20.97,90.53,14.78,12.45
2025-09-29 00:00:00,Marketing,RES04768,Networking,Load Balancer,India,81.39,83.17,48.8,5.43,37.61
2025-09-29 00:00:00,Operations,RES03806,Compute,Virtual Machine,India,35.48,38.37,67.66,14.41,39.61
2025-09-29 00:00:00,Operations,RES11770,Networking,Network Gateway,Asia Pacific,12.87,20.54,30.16,15.01,34.79
2025-09-29 00:00:00,Sales,RES10299,Database,Data Warehouse,India,44.08,50.16,48.06,6.77,59.94
2025-09-30 00:00:00,Finance,RES02554,Database,Data Warehouse,Asia Pacific,35.91,46.78,222.71,14.99,135.75
2025-09-30 00:00:00,Finance,RES03793,Storage,Block Storage,India,13.42,12.01,115.28,5.19,9.22
2025-09-30 00:00:00,Finance,RES03862,Compute,Container,US West,65.28,66.03,162.71,5.26,30.08
2025-09-30 00:00:00,Finance,RES05039,Database,Data Warehouse,India,72.53,52.31,34,17.59,143
2025-09-30 00:00:00,Finance,RES09659,Database,Data Warehouse,India,29.41,42.74,127.99,21.09,153.36
2025-09-30 00:00:00,Finance,RES10333,Database,Data Warehouse,Europe,11,29.31,259.44,17.83,168.92
2025-09-30 00:00:00,Finance,RES11335,Database,Data Warehouse,India,19.97,24.11,48.52,21.34,150.76
2025-09-30 00:00:00,HR,RES05060,Compute,Virtual Machine,Asia Pacific,62.07,65.12,146.21,22.73,91.1
2025-09-30 00:00:00,HR,RES05158,Networking,Network Gateway,US West,54.93,48.25,88.63,12.12,44.82
2025-09-30 00:00:00,HR,RES06668,Compute,Serverless,India,80.42,92.51,24.83,20.03,53.17
2025-09-30 00:00:00,HR,RES10470,Database,Data Warehouse,India,45.08,62.25,72.52,16.01,125.42
2025-09-30 00:00:00,IT,RES00671,Compute,Virtual Machine,Europe,58.41,62.37,406.21,10.17,55.11
2025-09-30 00:00:00,IT,RES01321,Database,Data Warehouse,India,47.33,59.93,124.74,6.69,64.9
2025-09-30 00:00:00,IT,RES02033,Storage,Block Storage,India,54.48,62.42,34.92,12.31,18.72
2025-09-30 00:00:00,IT,RES03842,Storage,Object Storage,US East,40.8,37.92,230.82,17.12,23.93
2025-09-30 00:00:00,IT,RES04837,Database,Database Server,Asia Pacific,80.59,89.51,69.23,22.37,181
2025-09-30 00:00:00,IT,RES05194,Compute,Serverless,US East,32.79,24.73,41.05,13.83,27.1
2025-09-30 00:00:00,IT,RES07998,Compute,Serverless,US East,31.76,32.68,395.77,8.7,14.22
2025-09-30 00:00:00,IT,RES09267,Compute,Virtual Machine,Asia Pacific,45.05,57.27,571.09,4.81,32.75
2025-09-30 00:00:00,IT,RES09479,Compute,Container,Asia Pacific,39.85,48.16,79.24,14.99,47.04
2025-09-30 00:00:00,Marketing,RES01933,Database,Data Warehouse,Europe,49.32,53.76,97.93,9.92,112.01
2025-09-30 00:00:00,Marketing,RES04433,Compute,Virtual Machine,India,33.34,38.29,103.04,15.07,49.99
2025-09-30 00:00:00,Marketing,RES08640,Compute,Serverless,Europe,47.22,38.68,124.65,12.93,34.8
2025-09-30 00:00:00,Marketing,RES08707,Compute,Virtual Machine,Asia Pacific,36.31,46.56,246.54,17.58,66.06
2025-09-30 00:00:00,Marketing,RES09783,Storage,Block Storage,Asia Pacific,91.05,98,72.32,19.72,29.77
2025-09-30 00:00:00,Operations,RES00399,Compute,Serverless,India,47.31,61.63,43.74,17.38,44.98
2025-09-30 00:00:00,Operations,RES01079,Storage,Block Storage,Asia Pacific,10.95,27.45,156.82,7.64,6.11
2025-09-30 00:00:00,Operations,RES02256,Storage,Object Storage,Asia Pacific,7.69,14.99,73.17,12.02,5
2025-09-30 00:00:00,Operations,RES02910,Database,Database Server,India,68.6,69.22,77.64,23.28,152.02
2025-09-30 00:00:00,Operations,RES04944,Compute,Container,India,31.21,37.89,631.96,13.03,31.92
2025-09-30 00:00:00,Operations,RES09673,Compute,Serverless,India,38.34,41.61,86.85,18.96,35.06
2025-09-30 00:00:00,Operations,RES10463,Compute,Container,US West,56.49,62.94,100.47,21.99,65.88
2025-09-30 00:00:00,Sales,RES06445,Compute,Serverless,Asia Pacific,72.81,72.56,104.89,15.71,44.51
2025-09-30 00:00:00,Sales,RES07591,Database,Database Server,US West,33.06,44.2,85.15,10.89,89.13
2025-09-30 00:00:00,Sales,RES08442,Database,Database Server,Europe,36.11,73.54,258.04,9.73,91.23
2025-10-01 00:00:00,Finance,RES02952,Storage,Object Storage,Asia Pacific,30.3,37.52,249.94,13.53,9.89
2025-10-01 00:00:00,Finance,RES07639,Compute,Container,Asia Pacific,49.02,54.1,298.52,12.11,46.5
2025-10-01 00:00:00,Finance,RES10638,Storage,Object Storage,India,45.11,52.97,88.38,10.74,11.24
2025-10-01 00:00:00,Finance,RES11062,Networking,Load Balancer,US East,98,98,416.06,11.01,61.12
2025-10-01 00:00:00,HR,RES00039,Database,Database Server,India,80.33,67.59,74.41,16.48,108.92
2025-10-01 00:00:00,HR,RES01107,Compute,Serverless,India,63.39,73.85,190.08,13.41,27.86
2025-10-01 00:00:00,HR,RES04525,Compute,Serverless,Europe,68.68,81.3,55.07,22.92,57.42
2025-10-01 00:00:00,HR,RES06490,Compute,Virtual Machine,India,49.15,55.33,61.61,11.71,48.13
2025-10-01 00:00:00,IT,RES00664,Compute,Virtual Machine,Europe,46.37,36.43,143.1,21.07,77.81
2025-10-01 00:00:00,IT,RES01331,Compute,Virtual Machine,Europe,66.26,75.95,158.26,13.32,66.8
2025-10-01 00:00:00,IT,RES02758,Networking,Load Balancer,US East,75.95,79.19,132.11,11.38,45.79
2025-10-01 00:00:00,IT,RES02902,Compute,Virtual Machine,US West,78.4,80.2,386.77,6.54,48.99
2025-10-01 00:00:00,IT,RES06546,Networking,Load Balancer,Asia Pacific,74.53,74.7,77.02,11.21,53.76
2025-10-01 00:00:00,IT,RES09534,Compute,Virtual Machine,US East,69.3,65.55,109.02,7.89,50.68
2025-10-01 00:00:00,Marketing,RES09318,Networking,Load Balancer,Asia Pacific,19.8,34.79,174.82,4.27,19.1
2025-10-01 00:00:00,Operations,RES05165,Database,Database Server,India,21.25,30.07,114.38,17.14,100.39
2025-10-01 00:00:00,Sales,RES04755,Database,Data Warehouse,India,36.28,48.74,89.9,5.5,56.94
2025-10-01 00:00:00,Sales,RES07277,Storage,Block Storage,US East,20.77,49.33,96.33,6.63,14.7
2025-10-01 00:00:00,Sales,RES08562,Database,Data Warehouse,Europe,75.55,75.57,366.89,17.94,188.97
2025-10-02 00:00:00,Finance,RES09090,Compute,Serverless,Europe,46.3,33.63,85.1,9.55,31.28
2025-10-02 00:00:00,HR,RES01043,Database,Database Server,India,18.69,19.69,209.44,14.98,86.37
2025-10-02 00:00:00,HR,RES02298,Storage,Block Storage,US West,37.3,38.82,252.1,15.76,10.26
2025-10-02 00:00:00,HR,RES04655,Networking,Network Gateway,US West,38.66,55.12,169.64,4.18,27.76
2025-10-02 00:00:00,HR,RES11440,Compute,Serverless,Europe,98,88.67,24.32,19.43,66.35
2025-10-02 00:00:00,IT,RES03271,Storage,Block Storage,Asia Pacific,48.22,54.49,96.56,8.56,22.2
2025-10-02 00:00:00,IT,RES06197,Database,Data Warehouse,US West,65.64,53.1,139.78,15.09,149.82
2025-10-02 00:00:00,IT,RES07320,Storage,Block Storage,India,53.97,59.74,679.62,11.4,27.83
2025-10-02 00:00:00,IT,RES07788,Compute,Container,India,59.34,53.25,65.19,4.68,21.64
2025-10-02 00:00:00,IT,RES10269,Compute,Container,Asia Pacific,49.05,55.66,197.04,23.47,60.95
2025-10-02 00:00:00,Marketing,RES05638,Storage,Object Storage,US West,46.47,37.97,172.34,24,27
2025-10-02 00:00:00,Marketing,RES07234,Compute,Serverless,Asia Pacific,21.27,45.68,57.38,17.22,35.31
2025-10-02 00:00:00,Marketing,RES09132,Compute,Virtual Machine,India,17.61,26.66,91.72,12.65,34.92
2025-10-02 00:00:00,Operations,RES05393,Compute,Serverless,India,64.07,58.34,51.27,20.2,39.1
2025-10-02 00:00:00,Operations,RES06952,Networking,Network Gateway,India,38.57,38.13,69.41,17.61,38.2
2025-10-02 00:00:00,Operations,RES07949,Compute,Serverless,India,66,71.89,189.74,6.47,24.08
2025-10-02 00:00:00,Sales,RES04391,Compute,Container,India,43.51,54.66,516.15,16.33,44.79
2025-10-02 00:00:00,Sales,RES09656,Compute,Serverless,US West,46.71,60.76,11.7,13.7,34.76
2025-10-02 00:00:00,Sales,RES11888,Compute,Serverless,US West,30.51,42.53,50.64,11.57,24.59
2025-10-03 00:00:00,Finance,RES03789,Compute,Virtual Machine,India,55.63,53.37,134.27,22.06,69.71
2025-10-03 00:00:00,Finance,RES05243,Networking,Network Gateway,India,60.1,61.68,71.08,23.4,58.65
2025-10-03 00:00:00,Finance,RES06044,Database,Data Warehouse,Asia Pacific,79.01,76.89,70.01,7.38,96.04
2025-10-03 00:00:00,Finance,RES07222,Storage,Object Storage,Asia Pacific,44.09,52.89,125.49,13.98,20.23
2025-10-03 00:00:00,Finance,RES11566,Database,Data Warehouse,India,8.09,33.71,102.49,12.72,99.71
2025-10-03 00:00:00,HR,RES01467,Storage,Block Storage,India,89.07,71.32,25.04,19.75,33.84
2025-10-03 00:00:00,HR,RES03657,Storage,Object Storage,India,63.27,58.92,112.08,23.47,20.16
2025-10-03 00:00:00,HR,RES06735,Database,Data Warehouse,US West,17.95,38.61,48.18,12.81,118.28
2025-10-03 00:00:00,HR,RES10639,Networking,Network Gateway,US East,55.23,68.48,211.02,16.68,56.65
2025-10-03 00:00:00,IT,RES02333,Storage,Object Storage,US East,27.05,29.79,68.85,9.05,9.91
2025-10-03 00:00:00,IT,RES03548,Storage,Object Storage,US East,10.36,20.57,89.86,23.6,5
2025-10-03 00:00:00,IT,RES03668,Compute,Virtual Machine,US East,15.52,33.64,217.08,10.03,33.59
2025-10-03 00:00:00,IT,RES04363,Compute,Serverless,US West,7.51,12.68,109.94,22.98,35.53
2025-10-03 00:00:00,IT,RES10221,Compute,Container,Asia Pacific,77.38,84.1,41.8,15.31,56.59
2025-10-03 00:00:00,IT,RES10602,Database,Data Warehouse,Asia Pacific,29.12,56.93,209.68,11.14,114.56
2025-10-03 00:00:00,IT,RES11302,Storage,Block Storage,Europe,68.24,77.3,198.96,21.68,27.75
2025-10-03 00:00:00,Marketing,RES03585,Database,Data Warehouse,India,18.63,37.75,108.95,13.49,105.32
2025-10-03 00:00:00,Marketing,RES07509,Compute,Container,US East,69.42,67.64,98.36,23.34,64.96
2025-10-03 00:00:00,Marketing,RES08447,Networking,Load Balancer,India,9.27,15.7,63.02,21.13,42.09
2025-10-03 00:00:00,Operations,RES01495,Compute,Virtual Machine,Europe,51.37,55.23,53.26,15.55,70.1
2025-10-03 00:00:00,Operations,RES06194,Database,Data Warehouse,India,50.69,56.49,43.3,18.48,145.57
2025-10-03 00:00:00,Operations,RES06681,Storage,Object Storage,India,25.75,29.78,140.72,12.16,11.42
2025-10-03 00:00:00,Operations,RES07301,Compute,Serverless,US East,57.77,53.5,184.51,23.27,49.87
2025-10-03 00:00:00,Operations,RES09939,Compute,Container,Asia Pacific,64.19,57.4,129.68,5.55,38.9
2025-10-03 00:00:00,Sales,RES10792,Compute,Serverless,Asia Pacific,50.52,60.45,109.58,20.86,45.01
2025-10-03 00:00:00,Sales,RES11914,Compute,Container,US East,48.25,48.5,303.55,14.14,44.01
2025-10-04 00:00:00,Finance,RES00022,Networking,Load Balancer,India,69.16,64.48,87.51,7.49,35.99
2025-10-04 00:00:00,Finance,RES02161,Compute,Container,US West,53.28,72.23,93.16,15.2,47.76
2025-10-04 00:00:00,Finance,RES08970,Compute,Container,US East,52.29,53.8,75.24,17.14,46.91
2025-10-04 00:00:00,Finance,RES09007,Compute,Virtual Machine,US East,19.08,28.78,87.57,7.95,31.55
2025-10-04 00:00:00,HR,RES00221,Database,Data Warehouse,US East,56.82,63.7,52.61,4.25,46.35
2025-10-04 00:00:00,HR,RES01631,Database,Data Warehouse,India,51.89,50.43,921.91,11.82,101.85
2025-10-04 00:00:00,HR,RES09739,Compute,Serverless,Europe,7.31,27.2,104.25,13.28,22.33
2025-10-04 00:00:00,HR,RES10673,Storage,Object Storage,India,58.62,85.47,63.28,8.83,17.66
2025-10-04 00:00:00,IT,RES01891,Database,Data Warehouse,US East,68.67,96.21,443.28,15.3,150.51
2025-10-04 00:00:00,IT,RES02243,Storage,Block Storage,US West,90.82,96.37,41.94,18.75,33.93
2025-10-04 00:00:00,IT,RES02456,Storage,Block Storage,India,17.48,26.06,92.65,16.42,5
2025-10-04 00:00:00,IT,RES07853,Compute,Virtual Machine,India,71.7,70.57,90.48,20.41,69.53
2025-10-04 00:00:00,IT,RES10709,Storage,Block Storage,India,7.28,16.15,157.86,10.48,8.88
2025-10-04 00:00:00,IT,RES11677,Storage,Object Storage,US West,35.21,24.87,40.78,16.73,10.81
2025-10-04 00:00:00,Marketing,RES00701,Compute,Container,India,22.54,30.46,41.45,12.58,27.62
2025-10-04 00:00:00,Marketing,RES02607,Compute,Virtual Machine,US East,12.77,31.54,83.3,14.3,43.89
2025-10-04 00:00:00,Marketing,RES03600,Compute,Container,India,41.63,72.51,98.84,4.51,25.86
2025-10-04 00:00:00,Marketing,RES05621,Compute,Serverless,India,72.09,71.66,229.74,13.08,39.67
2025-10-04 00:00:00,Marketing,RES05768,Compute,Serverless,Asia Pacific,41.89,47,152.28,17.43,31.41
2025-10-04 00:00:00,Marketing,RES07158,Compute,Container,US West,82.17,80.8,20.26,19.53,66.52
2025-10-04 00:00:00,Marketing,RES10151,Storage,Block Storage,India,15.34,43.2,42.02,13.17,17.23
2025-10-04 00:00:00,Operations,RES09583,Networking,Network Gateway,Europe,45.19,64,65.92,7.51,42.6
2025-10-04 00:00:00,Operations,RES09802,Compute,Container,India,61.68,49.36,84.8,16.46,42.01
2025-10-04 00:00:00,Sales,RES00239,Storage,Object Storage,US East,5.94,23.53,164.89,22.75,5
2025-10-04 00:00:00,Sales,RES00387,Storage,Block Storage,US East,55.42,43.18,71.31,6.61,22.87
2025-10-04 00:00:00,Sales,RES02874,Compute,Container,India,63.55,65.1,798.98,20.82,57.78
2025-10-04 00:00:00,Sales,RES03322,Compute,Container,India,9.43,17.14,211,17.61,33.4
2025-10-04 00:00:00,Sales,RES08948,Compute,Serverless,India,56.6,81.45,176.23,21.58,46.83
2025-10-05 00:00:00,Finance,RES04491,Storage,Block Storage,Asia Pacific,47.81,53.47,120.47,23.99,20.74
2025-10-05 00:00:00,Finance,RES05046,Database,Database Server,Europe,46.92,48.6,176.32,17.9,147.58
2025-10-05 00:00:00,Finance,RES06186,Database,Data Warehouse,India,15.83,31.27,47.21,13.02,103.09
2025-10-05 00:00:00,Finance,RES09094,Database,Data Warehouse,US East,74.78,64.57,250.2,13.57,138.19
2025-10-05 00:00:00,Finance,RES10382,Database,Data Warehouse,US East,67.03,64.5,94.53,19.43,174.79
2025-10-05 00:00:00,IT,RES00971,Storage,Object Storage,Europe,51.01,45.32,140.39,6.17,22.7
2025-10-05 00:00:00,IT,RES01972,Compute,Container,India,9.41,12.61,31.34,9.48,12.72
2025-10-05 00:00:00,IT,RES02839,Database,Database Server,Europe,9.32,33.84,51.52,10.31,77.11
2025-10-05 00:00:00,IT,RES03974,Compute,Serverless,India,55.98,52.61,68.85,11.67,33.67
2025-10-05 00:00:00,IT,RES04451,Compute,Container,US West,45.47,56.7,135.03,22.36,57.89
2025-10-05 00:00:00,IT,RES05255,Networking,Network Gateway,Europe,53.02,39.11,43.35,18.86,57.17
